"Edge","State","Street Address","City","Province","Postal Code","Longitude","Latitude"
"103869","CONNECTED","17278 Hwy 401 Westbound
(Trenton North)","Brighton","ON","K0K 1K0","-77.659698","44.111225"
"104102","CONNECTED","845 Hwy 401 Eastbound","Port Hope","ON","L1A 3W3","-78.431068","43.943161"
"104782","CONNECTED","289 Highway 401 E
Cambridge (South)","Cambridge","ON","N2G 3H5","-80.245071","43.432915"
"108167","CONNECTED","2698 Rupert Street","Vancouver","BC","V5M 3S7","0","0"
"107678","CONNECTED","9055 University High St.
Unit 101","Burnaby","BC","V5A 4X6","-122.909866","49.278179"
"107604","CONNECTED","1415 Huron Road
Unit 301","Kitchener","ON","N2E 0L3","-80.490875","43.382854"
"108495","CONNECTED","620 South Service Road","Stoney Creek","ON","L8E 2W1","-79.698792","43.227982"
"103213","CONNECTED","503 Talbot St W","Alymer","ON","N5H 2T9","-80.999069","42.773548"
"103717","CONNECTED","9464 Bd Lacordaire","St-Leonard","QC","H1R 3N3","-73.614662","45.600883"
"104884","CONNECTED","6270, boulevard Laurier Ouest","Saint-Hyacinthe","QC","J2S 9A4","-72.989006","45.601871"
"105387","CONNECTED","1700 King Road","King City","ON","L7B2L4","-79.507652","43.934361"
"105403","CONNECTED","1495 Chemin Chambly","Carignan","QC","J3L 0J6","-73.338005","45.463699"
"105910","CONNECTED","2606 Rutherford Rd","Concord","ON","L4K 0H1","-79.520447","43.834179"
"100616","CONNECTED","2390 Walker Rd","Windsor","ON","N8W 3P6","-82.990959","42.297924"
"102391","CONNECTED","1220 boul. Des Promenades","St-Bruno","QC","J3V 6P3","-73.376144","45.498772"
"100856","CONNECTED","970 Division St","Cobourg","ON","K9A 5J5","-78.173233","43.978462"
"105804","CONNECTED","1011 Northumberland St
North Dumfries","Ayr","ON","N0B 1E0","-80.462997","43.299"
"100115","CONNECTED","6641 Kingsway","Burnaby","BC","V5E 1E2","-122.96669","49.21912"
"100228","CONNECTED","924 16 Ave NW","Calgary","AB","T2M 0K3","-114.082886","51.067184"
"100229","CONNECTED","910 Columbia St W","Kamloops","BC","V2C 1L2","-120.355003","50.668999"
"100827","CONNECTED","1915 McCallum Rd","Abbotsford","BC","V2S 3N1","-122.293564","49.046627"
"100867","CONNECTED","3965 North Rd","Burnaby","BC","V3J 1S2","-122.893532","49.248428"
"101044","CONNECTED","1120 Rogers Way","Kamloops","BC","V1S 1N5","-120.368103","50.652168"
"102173","CONNECTED","600 - 3077 152 St","Surrey","BC","V4P 3K1","-122.802277","49.058258"
"103054","CONNECTED","2935 Blue Jay Road","Abbotsford","BC","V2T 2J3","-122.370956","49.055599"
"105924","CONNECTED","6460 Ladner Trunk Rd","Delta","BC","V4C 4Z8","-123.044785","49.089844"
"106410","CONNECTED","1794 Clearbrook Road
(esso)","Abbotsford","BC","V2T 5X4","-122.336739","49.034458"
"100152","OFFLINE","481 Tranquille Rd","Kamloops","BC","V2B 3H3","-120.359818","50.692165"
"100407","CONNECTED","Unit 320  4820 Kingsway St","Burnaby","BC","V5H 4P1","-123.000015","49.227364"
"100719","CONNECTED","13015 118 Ave NW","Edmonton","AB","T5L 2L3","-113.546646","53.570164"
"101046","CONNECTED","4191 Lougheed Hwy","Burnaby","BC","V5C 3Y6","-123.012283","49.266541"
"101394","CONNECTED","2601 Vernon Slocan HWY
unit 14","Vernon","BC","V1T 5G4","-119.269157","50.260284"
"101442","CONNECTED","1077 Westminster Ave W","Penticton","BC","V2A 1L4","-119.613335","49.496277"
"101450","CONNECTED","1525 Lougheed Hwy","Port Coquitlam","BC","V3B 1A5","-122.756958","49.259911"
"101459","CONNECTED","1936 Kane Rd","Kelowna","BC","V1V 2J9","-119.444603","49.915794"
"101776","CONNECTED","1359 Cliveden Ave","Delta","BC","V3M 6C7","-122.958626","49.169174"
"101911","CONNECTED","1320 Kingsway Ave","Port Coquitlam","BC","V3C 6P4","-122.750549","49.246979"
"102362","CONNECTED","2501 58 Ave","Vernon","BC","V1T 9T5","-119.262474","50.288986"
"102419","CONNECTED","32780 South Fraser Way","Abbotsford","BC","V2T 4M5","-122.315613","49.050888"
"102650","CONNECTED","5205-25th Ave","Vernon","BC","V1T 1P5","-119.307434","50.25584"
"102685","CONNECTED","2695 Skaha Lake Road","Penticton","BC","V2A-6E8","-119.5867","49.466244"
"102762","OFFLINE","4444 Kingsway","Burnaby","BC","V5C 3Z4","-123.005821","49.230236"
"102875","CONNECTED","1301 Salish Road","Kamloops","BC","V2C 1K1","-120.335457","50.712326"
"102978","CONNECTED","7380 Market Crossing","Burnaby","BC","V5J 3H6","-122.980087","49.199947"
"102980","CONNECTED","1723 East Trans Canada Hwy","Kamloops","BC","V2C 3Z6","-120.291","50.675999"
"102995","CONNECTED","1285 Rogers Way","Kamloops","BC","V1S 1R9","-120.37471","50.651451"
"103070","CONNECTED","450 Lansdowne St
Unit 610","Kamloops","BC","V2C 1Y3","-120.329117","50.677021"
"103087","CONNECTED","3333 University Way","Kelowna","BC","V1V 1V7","-119.395523","49.93998"
"103103","CONNECTED","2710 13th Ave","Wainwright","AB","T9W 0A2","-110.831505","52.843082"
"103268","CONNECTED","5533 Airport Way
Kelowna Airport","Kelowna","BC","V1V1S1","-119.380783","49.951111"
"103356","CONNECTED","101-3433 North Road","Burnaby","BC","V3J 0A9","-122.89341","49.252193"
"103439","CONNECTED","1789 Clearbrook Rd","Abbotsford","BC","V2T5X5","-122.337784","49.034321"
"103952","CONNECTED","4700 Kingsway
Unit # 1157","Burnaby","BC","V5H 4N2","-123.000526","49.226414"
"104289","CONNECTED","1697 Fairview Road","Penticton","BC","V2A 6A6","-119.596962","49.479656"
"105044","CONNECTED","6123 Hastings Street","Burnaby","BC","V5B 1R9","-122.974998","49.28064"
"105607","CONNECTED","4949 Canoe Pass Way
Unit 2202, Tsawwassen Mills Power Centre","Tsawwassen","BC","V4L 2M2","-123.086281","49.041977"
"105798","CONNECTED","2007 Main street","Penticton","BC","V2A 5H6","-119.583687","49.475735"
"106400","CONNECTED","31755 South Fraser Way
Chevron","Abbotsford","BC","V2T 1V2","-122.344246","49.047577"
"107536","CONNECTED","7880 6th St","Burnaby","BC","V3N 3N3","-122.92765","49.219509"
"107551","CONNECTED","2438 Clearbrook Rd.","Abbotsford","BC","V2T 2X8","-122.3367","49.046429"
"100090","CONNECTED","1181 Highbury Ave N","London","ON","N5Y 1A6","-81.213821","43.016102"
"101284","CONNECTED","3  Old Brock Rd/R.R","Guelph","ON","N1H 6H9","-80.146896","43.471359"
"101301","CONNECTED","232 Silvercreek N","Guelph","ON","N1H 7P8","-80.287399","43.543774"
"101591","CONNECTED","384 King St N","Waterloo","ON","N2J 2Z3","-80.526047","43.48349"
"101906","CONNECTED","1165 Oxford St E","London","ON","N5Y 3L7","-81.215057","43.005901"
"102927","CONNECTED","361 King Ave East","Newcastle","ON","L1B 1H4","-78.581093","43.919106"
"104671","CONNECTED","4857 Boul Bourque","Sherbrooke","QC","J1N 1E8","-71.989662","45.372269"
"100006","CONNECTED","894 Upper James St S","Hamilton","ON","L9C 3A5","-79.883247","43.22625"
"100033","CONNECTED","1050 Cassells St","North Bay","ON","P1B 4A9","-79.458656","46.316891"
"100299","CONNECTED","1005 Mohawk Rd W","Hamilton","ON","L9C 7P5","-79.929947","43.233116"
"100669","CONNECTED","8481 boul. Newman","Lasalle","QC","H8N 2Y7","-73.631676","45.431973"
"100674","CONNECTED","975 McKeowan Ave","North Bay","ON","P1B 9P2","-79.46904","46.334225"
"100677","CONNECTED","5250, Arthur-Sauve","Laval","QC","H7R 3X1","-73.867729","45.550236"
"101200","CONNECTED","10592 ch. De La Cete-de-Liesse","Lachine","QC","H8T 1A4","-73.684921","45.444855"
"101289","CONNECTED","80 Bayfield St","Barrie","ON","L4M 3A8","-79.691475","44.390755"
"101390","CONNECTED","3488 Lawrence Ave E","Scarborough","ON","M1H 1A9","-79.226997","43.759998"
"101646","CONNECTED","2145 boul. Roland-Therrien","Longueuil","QC","J4N 1P2","-73.47139","45.537571"
"101678","CONNECTED","1375 boul. Cure-Poirier Ouest","Longueuil","QC","J4K 5K4","-73.494217","45.511021"
"101721","CONNECTED","1440 boul. Cure-Labelle","Laval","QC","H7V 2W1","-73.756683","45.547909"
"101950","CONNECTED","8129 Sheppard Ave E","Scarborough","ON","M1B 6A3","-79.198189","43.801991"
"102140","CONNECTED","533 Bayfield St","Barrie","ON","L4M 4Z9","-79.711746","44.415264"
"102158","CONNECTED","370 Wilson St Unit 2 Village Green Plaza","Ancaster","ON","L9G 4S4","-79.975639","43.227432"
"102252","CONNECTED","290 Harwood Ave S Harwood Place Mall","Ajax","ON","L1S 2J1","-79.019958","43.846519"
"102352","CONNECTED","780 Bancroft Rd
On the Run Convenience Store","Mississauga","ON","L5V 2Y6","-79.702454","43.616432"
"102375","CONNECTED","1144 Courtland Ave. E","Kitchener","ON","N2C 2H5","-80.458366","43.421127"
"102626","CONNECTED","14121 Highway 7","Madoc","ON","K0K 2K0","-77.467766","44.513046"
"102791","CONNECTED","5035 boul. Industriel","Sherbrooke","QC","J1R 0P4","-71.993202","45.395649"
"102941","CONNECTED","5515 Ojibway Parkway","Windsor","ON","N9C 3Y4","-83.086472","42.258034"
"104781","CONNECTED","290 Hwy 401 West
Cambridge North","Cambridge","ON","N3C 2V6","-80.24633","43.435223"
"104981","CONNECTED","2874 Eglinton Ave. E","Scarborough","ON","M1J 2C8","-79.239014","43.738972"
"105221","CONNECTED","3319 Tachereau Boulevard","Greenfield Park","QC","J4V 2H5","-73.479584","45.494438"
"105911","CONNECTED","321 Smith St","Arthur","ON","N0G 1A0","-80.544106","43.833321"
"101987","CONNECTED","133 4th St","Estevan","SK","S4A 0T3","-102.974113","49.133072"
"101339","CONNECTED","1 - 160 Broadway St E","Yorkton","SK","S3N 3K4","-102.462471","51.210331"
"106972","CONNECTED","216 Main Street
back area of Canora Pharmacy","Canora","SK","S0A 0L0","-102.436089","51.635639"
"106992","CONNECTED","902 93rd Avenue","Tisdale","SK","S0E 1T0","-104.058998","52.841999"
"102427","CONNECTED","13604 137 Avenue NW","Edmonton","AB","T5L 2B3","-113.55674","53.599926"
"102815","CONNECTED","4 Erickson Drive","Sylvan Lake","AB","T4S 1P5","-114.07193","52.315983"
"102870","CONNECTED","19800 Lougheed Hwy","Pitt Meadows","BC","V3Y 2W1","-122.676239","49.225792"
"102964","CONNECTED","3601 48th Ave","Camrose","AB","T4V 1L8","-112.794983","53.014816"
"103051","CONNECTED","11472 Braeside Drive S.W","Calgary","AB","T2W 2X8","-114.11731","50.95335"
"108352","CONNECTED","490 Powwow Trail","Kamloops","BC","V2H 1H1","-120.297974","50.681305"
"100656","CONNECTED","4636 boul. Samson","Laval","QC","H7W 2H3","-73.757599","45.528587"
"100811","CONNECTED","14923 Yonge St","Aurora","ON","L4G 1M8","-79.465317","43.991951"
"100993","CONNECTED","1 Harwood Ave S","Ajax","ON","L1S 2C1","-79.024826","43.860962"
"100996","CONNECTED","528 Mohawk Rd E","Hamilton","ON","L8V 2J6","-79.8517","43.220921"
"101542","CONNECTED","386 Speedvale Rd","Guelph","ON","N1E 1N5","-80.257263","43.566944"
"101621","CONNECTED","4479 Kingston Rd","Scarborough","ON","M1E 2N7","-79.18708","43.769592"
"101762","CONNECTED","3310 Steeles Ave W","Concord","ON","L4K 1A2","-79.530357","43.774151"
"101881","CONNECTED","304 Wellington St E","Aurora","ON","L4G 1J5","-79.452003","44.004002"
"102839","CONNECTED","138 Woodlawn Rd West","Guelph","ON","N1H 1B2","-80.285965","43.557907"
"102904","CONNECTED","400 Marcel-Laurin","St-Laurent","QC","H4M 2L4","-73.677139","45.50386"
"103337","CONNECTED","87 Middlecote Drive","Ajax","ON","L1T 0K3","-79.033386","43.896797"
"104476","CONNECTED","970 Av Nordique","Beauport","QC","G1C 0H1","-71.188545","46.889378"
"102350","CONNECTED","200 - 10233 Elbow Dr SW","Calgary","AB","T2W 1E8","-114.086449","50.962723"
"100510","CONNECTED","1020 Ottawa St N","Kitchener","ON","N2A 3Z3","-80.444473","43.451698"
"100010","CONNECTED","120 Ottawa St N
Ottawa Street Plaza","Kitchener","ON","N2H 3K5","-80.468895","43.444103"
"103194","CONNECTED","490 Woodlawn Rd E","Guelph","ON","N1E 1B9","-80.260422","43.577686"
"100009","CONNECTED","275 Water St N","Cambridge","ON","N1R 3B9","-80.31781","43.372292"
"100016","CONNECTED","675 Mohawk Rd E","Hamilton","ON","L8V 2K6","-79.843636","43.219677"
"100038","CONNECTED","38 York Rd","Dundas","ON","L9H 1L4","-79.949455","43.265942"
"100123","CONNECTED","2 Tremont Dr","St. Catharines","ON","L2T 3B2","-79.223778","43.132641"
"100162","CONNECTED","304 Stone Rd W, Unit 3","Guelph","ON","N1G 4W4","-80.234375","43.51844"
"100231","CONNECTED","1426  Weber St E
Unit E58 Mayflower Shopping Mall","Kitchener","ON","N2A 1C4","-80.438683","43.431816"
"100247","CONNECTED","6405 Erin Mills Pky","Mississauga","ON","L5N 4H4","-79.742172","43.585796"
"100297","CONNECTED","550 Saskatchewan Ave W","Portage La Prairie","MB","R1N 0M5","-98.298698","49.973873"
"100325","CONNECTED","585 Weber St N Northfield Centre","Waterloo","ON","N2V 1V8","-80.520409","43.464256"
"100335","CONNECTED","1835 East Trans Canada Hwy","Kamloops","BC","V2C 3Z6","-120.281326","50.678886"
"100406","CONNECTED","1275 rue. Roberval","St-Bruno","QC","J3V 5J1","-73.347176","45.528397"
"100513","CONNECTED","3955 17 Ave SW","Calgary","AB","T3E 0C3","-114.144669","51.037746"
"100596","CONNECTED","570 Upper Ottawa Rd","Hamilton","ON","L8T 3T2","-79.829605","43.226242"
"100795","CONNECTED","109 King St N","Waterloo","ON","N2J 2X5","-80.523682","43.469028"
"100803","CONNECTED","480 Derry Rd E","Mississauga","ON","L5T 2P3","-79.695297","43.655193"
"100820","CONNECTED","1150 Markham Rd","Scarborough","ON","M1H2Y6","-79.232162","43.775871"
"101025","CONNECTED","2141 boul. Lapiniere","Brossard","QC","J4W 1L7","-73.472763","45.474922"
"101030","CONNECTED","172- 174 Dundas St Unit 2","London","ON","N6A 1G7","-81.249367","42.984009"
"100844","CONNECTED","123 Picton Main St","Picton","ON","K0K 2T0","-77.145218","44.005962"
"101114","CONNECTED","661 Upper James Unit K3 Mountain Plaza","Hamilton","ON","L9C 5R8","-79.876984","43.236996"
"101144","CONNECTED","6070 Dixie RD","Mississauga","ON","L5T 1A6","-79.650383","43.656593"
"101147","CONNECTED","39 Ormond St N","Thorold","ON","L2V 1Y9","-79.199585","43.127476"
"101151","CONNECTED","12775 rue Sherbrooke Est","Pointe Aux Trembles","QC","H1A 3V9","-73.509941","45.655487"
"101350","CONNECTED","526 Lancaster St W","Kitchener","ON","N2K 1L9","-80.483948","43.476337"
"101391","CONNECTED","1450 Blockline Road","Kitchener","ON","N2C 2C2","-80.470436","43.4189"
"101439","CONNECTED","8080 boul. Champlain","Lasalle","QC","H8P 1B3","-73.612274","45.426815"
"101486","CONNECTED","1241 Weber St E","Kitchener","ON","N2A 1C2","-80.445076","43.43364"
"101530","CONNECTED","6075 Creditview Rd","Mississauga","ON","L5V 2A8","-79.712601","43.598602"
"101553","CONNECTED","201 Cundles Rd E","Barrie","ON","L4M 4S5","-79.687302","44.412205"
"101590","CONNECTED","1750 Bayly St","Pickering","ON","L1W 3N3","-79.064995","43.833897"
"101629","CONNECTED","855 Mulock Dr","Newmarket","ON","L3Y 8S3","-79.436485","44.045551"
"101637","CONNECTED","755 Adelaide St","London","ON","N5Y 2L7","-81.236748","42.999271"
"101643","CONNECTED","6602 48 Ave","Camrose","AB","T4V 4R1","-112.855713","53.018124"
"101645","CONNECTED","10365 111 St NW","Edmonton","AB","T5K 2V3","-113.511002","53.546001"
"101650","CONNECTED","720 Warden Ave","Scarborough","ON","M1L 4R7","-79.28334","43.71629"
"101736","CONNECTED","700 Westmount Rd E","Kitchener","ON","N2M 1R9","-80.50074","43.419067"
"101750","CONNECTED","730 King St W","Kitchener","ON","N2G 1E6","-80.506203","43.455692"
"101755","CONNECTED","14872 Yonge St","Aurora","ON","L4G 1N2","-79.46595","43.99081"
"101774","CONNECTED","821 Dundas St W","Whitby","ON","L1N 2N6","-78.954498","43.876595"
"101793","NEVER_ACTIVATED","75 University Ave W","Waterloo","ON","N2L 3C5","-80.527481","43.473843"
"101820","CONNECTED","400 - 303 Shawville Blvd SE","Calgary","AB","T2Y 3W6","-114.064293","50.90089"
"101839","CONNECTED","274 Kingston Rd","Ajax","ON","L1Z 1G1","-79.012527","43.864399"
"101871","CONNECTED","2850 boul. Laurentien","St-Laurent","QC","H4K 2G1","-73.712082","45.524815"
"101876","CONNECTED","6780 Kingston Rd","Scarborough","ON","M1B 1G8","-79.147293","43.798496"
"101908","CONNECTED","2862 Ellesmere Rd Centerary Plaza","Scarborough","ON","M1E 4B8","-79.204353","43.783268"
"102019","CONNECTED","271 Hamilton Rd","London","ON","N5Z 1R4","-81.225182","42.981056"
"102038","CONNECTED","2695 ch. De Chambly","Longueuil","QC","J4L 1M3","-73.46563","45.52293"
"102047","CONNECTED","2450 Saskatchewan Ave W
Portage La Prairie Mall","Portage La Prairie","MB","R1N 3N8","-98.330757","49.975266"
"102092","CONNECTED","3270 Eglinton Ave E","Scarborough","ON","M1J 2H6","-79.215973","43.744183"
"102170","NEVER_ACTIVATED","299 Doon Valley Dr Conestoga College - Doon Campus","Kitchener","ON","N2G 4M4","-80.405327","43.391354"
"102196","CONNECTED","211 Louth St","St. Catharines","ON","L2S 4B8","-79.260094","43.145107"
"102290","CONNECTED","7030 McLaughlin Rd
On The Run Convenience Store","Mississauga","ON","L5W 1W7","-79.71785","43.63644"
"102342","OFFLINE","10110 Kingsway NW","Edmonton","AB","T5H 3V8","-113.494293","53.554901"
"102378","CONNECTED","195 Sir Wilfird Laurier","St-Basile-le-Grand","QC","J3N 1R1","-73.292274","45.527988"
"102406","CONNECTED","1200 Commisioners Rd E","London","ON","N5Z 4R3","-81.194489","42.964619"
"102425","CONNECTED","1149 Morningside Avenue","Scarborough","ON","M1B 5J3","-79.199005","43.800449"
"102439","CONNECTED","8390 boul. Newman","LaSalle","QC","H8N 1X9","-73.629044","45.432693"
"102510","CONNECTED","564 Fanshawe Park Rd E","London","ON","N5X 1L1","-81.257599","43.034397"
"102616","CONNECTED","130 Taunton Rd W","Whitby","ON","L1R 3H8","-78.958458","43.915516"
"102639","CONNECTED","989 Harwood Ave N","Ajax","ON","L1Z 1Y7","-79.02607","43.878902"
"102642","CONNECTED","938 Liverpool Rd","Pickering","ON","L1W 1S6","-79.087479","43.828701"
"102662","CONNECTED","12044 rue Sherbrooke Est","Pointe Aux Trembles","QC","H1B 1C5","-73.513786","45.643646"
"102687","CONNECTED","3075 Danforth Ave","Scarborough","ON","M1L 1A8","-79.287834","43.691055"
"102691","CONNECTED","5900-50th St","Beaumont","AB","T4X 1T8","-113.414581","53.35714"
"102719","CONNECTED","2600 boul. Daniel Johnson","Laval","QC","H7T 2K1","-73.75721","45.568695"
"102721","CONNECTED","415 Danforth Rd","Toronto","ON","M1L 2X8","-79.268143","43.706112"
"102776","CONNECTED","4470 boul. Bourque","Sherbrooke","QC","J1N 1S3","-71.977684","45.377129"
"102836","CONNECTED","145 South Edgeware Rd.","St. Thomas","ON","N5P 4C4","-81.167847","42.792816"
"102872","CONNECTED","1901 Dundas St. East","Whitby","ON","L1N 2N5","-78.902367","43.88818"
"102889","CONNECTED","17878 56 Ave","Cloverdale","BC","V3S 1C7","-122.726646","49.103783"
"102958","CONNECTED","245 Salem Rd South","Ajax","ON","L1Z 2C9","-79.008835","43.852818"
"102961","CONNECTED","460 Bayly St West","Ajax","ON","L1S 1P1","-79.034828","43.840897"
"103092","CONNECTED","45 Everidge Drive SW","Calgary","AB","T2Y 4R5","-114.12336","50.920712"
"103118","CONNECTED","229  Falaise AVE
CFB Edmonton Hwy 28A","Edmonton","AB","T5J 4J5","-113.491096","53.669556"
"103296","CONNECTED","678 - 682 Kennedy Road","Scarborough","ON","M1K2B5","-79.266617","43.727139"
"103398","CONNECTED","1521 Dugald Road","Winnipeg","MB","R2J 0H3","-97.048912","49.886395"
"103609","CONNECTED","6001 -29th Avenue","Beaumont","AB","T4X 0H5","-113.42868","53.33857"
"103619","CONNECTED","5986 Chemin de St-Elie","Sherbrooke","QC","J1R 0L1","-72.005997","45.395"
"103640","CONNECTED","2976 Highway #11","Oro","ON","L0L2X0","-79.533936","44.478271"
"103659","CONNECTED","1560 boul. de Montarville","Boucherville","QC","J3V 5J8","-73.40686","45.566841"
"103667","CONNECTED","60 Tuxedo Court","Scarborough","ON","M1G 3S3","-79.232452","43.779919"
"103676","CONNECTED","19218 96th Ave","Surrey","BC","V4N 4C1","-122.689964","49.176807"
"103765","CONNECTED","1097 Nicola Ave","Port Coquitlam","BC","V3B 2B8","-122.744858","49.25803"
"103846","CONNECTED","520 3 Avenue SW
Unit 205","Calgary","AB","T2P 0R3","-114.072052","51.050987"
"103956","CONNECTED","449 Westney Road S","Ajax","ON","L1S 6M7","-79.033653","43.83419"
"104110","CONNECTED","1800 Tranquille Road","Kamloops","BC","V2B 8R3","-120.394585","50.700626"
