"Edge","Link","Interface","Outage Time","Recovery Time","Outage Duration"
"103223","66.163.28.139","GE4","01/05/2023 16:09:31","01/05/2023 16:12:19","168.0"
"101351","66.163.28.139","GE4","01/05/2023 16:09:35","01/05/2023 16:10:13","38.0"
"100962","207.219.150.150","GE2","01/05/2023 16:09:39","01/05/2023 16:10:05","26.0"
"102932","207.219.150.144","GE2","01/05/2023 16:09:49","01/05/2023 16:10:34","45.0"
"100637","66.163.28.139","GE4","01/05/2023 16:09:54","01/05/2023 16:09:59","5.0"
"102169","66.163.28.139","GE4","01/05/2023 16:10:10","01/05/2023 16:11:30","80.0"
"108435","66.163.28.139","GE3","01/05/2023 16:11:08","01/05/2023 16:13:20","132.0"
"100153","66.163.28.139","GE6","01/05/2023 16:11:56","01/05/2023 16:13:28","92.0"
"102169","66.163.28.139","GE4","01/05/2023 16:11:57","01/05/2023 16:12:44","47.0"
"100204","66.163.28.139","GE5","01/05/2023 16:12:21","01/05/2023 16:14:08","107.0"
"105837","207.219.150.149","GE6","01/05/2023 16:12:56","01/05/2023 16:15:50","174.0"
"101704","66.163.28.139","GE5","01/05/2023 16:13:01","01/05/2023 16:16:51","230.0"
"107666","207.219.150.149","GE4","01/05/2023 16:13:04","01/05/2023 16:13:19","15.0"
"103073","207.219.150.151","GE4","01/05/2023 16:13:45","01/05/2023 16:14:30","45.0"
"103333","GoCo 3G Wireless","GE6","01/05/2023 16:13:50","01/05/2023 16:13:51","1.0"
"102169","66.163.28.139","GE4","01/05/2023 16:13:50","01/05/2023 16:14:25","35.0"
"100859","66.163.28.139","GE4","01/05/2023 16:14:17","01/05/2023 16:19:13","296.0"
"100400","100.82.202.131 3001","GE4","01/05/2023 16:14:38","01/05/2023 16:16:06","88.0"
"100189","74.49.159.204","GE1","01/05/2023 16:15:10","01/05/2023 16:16:45","95.0"
"102991","207.229.38.107","GE4","01/05/2023 16:15:44","01/05/2023 16:17:33","109.0"
"101568","207.219.150.149","GE4","01/05/2023 16:15:44","01/05/2023 16:15:51","7.0"
"103223","66.163.28.139","GE4","01/05/2023 16:15:47","01/05/2023 16:16:56","69.0"
"102208","207.219.150.150","GE4","01/05/2023 16:15:56","01/05/2023 16:16:41","45.0"
"106954","207.219.150.146","GE2","01/05/2023 16:16:06","01/05/2023 16:16:15","9.0"
"109027","207.219.150.150","GE4","01/05/2023 16:16:10","01/05/2023 16:18:25","135.0"
"101568","207.219.150.149","GE4","01/05/2023 16:17:04","01/05/2023 16:17:07","3.0"
"105235","207.219.150.147","GE4","01/05/2023 16:17:23","01/05/2023 16:18:08","45.0"
"102921","207.219.150.145","GE2","01/05/2023 16:17:36","01/05/2023 16:18:21","45.0"
"100637","66.163.28.139","GE4","01/05/2023 16:17:44","01/05/2023 16:17:52","8.0"
"101568","207.219.150.149","GE4","01/05/2023 16:17:46","01/05/2023 16:17:54","8.0"
"100400","100.82.202.131 3001","GE4","01/05/2023 16:18:00","01/05/2023 16:18:12","12.0"
"103736","Radiant (204) 669-7145 - DSL Service","GE2","01/05/2023 16:18:01","01/05/2023 16:19:23","82.0"
"103736","Radiant ADSL 6M (204) 669-6122","GE1","01/05/2023 16:18:14","01/05/2023 16:19:13","59.0"
"108435","66.163.28.139","GE3","01/05/2023 16:18:25","01/05/2023 16:19:24","59.0"
"103736","Radiant (204) 669-6045 - DSL Service","GE2","01/05/2023 16:18:25","01/05/2023 22:14:55","21390.0"
"103871","207.219.150.148","GE2","01/05/2023 16:18:30","01/05/2023 16:18:38","8.0"
"102222","204.101.119.154","GE3","01/05/2023 16:18:58","01/05/2023 16:20:32","94.0"
"101951","66.163.28.139","GE1","01/05/2023 16:19:08","01/05/2023 16:19:16","8.0"
"101951","66.163.28.139","GE2","01/05/2023 16:19:08","01/05/2023 16:19:16","8.0"
"101951","207.219.150.148","GE2","01/05/2023 16:19:08","01/05/2023 16:19:16","8.0"
"101951","100.80.9.138","GE2","01/05/2023 16:19:08","01/05/2023 16:19:16","8.0"
"100400","100.82.202.131 3001","GE4","01/05/2023 16:19:09","01/05/2023 16:20:44","95.0"
"102169","66.163.28.139","GE4","01/05/2023 16:19:14","01/05/2023 16:21:33","139.0"
"105837","207.219.150.149","GE6","01/05/2023 16:19:27","01/05/2023 16:19:31","4.0"
"101823","Cable Internet Services - Rogers 150/20M - Dynamic IP 251189042300","GE3","01/05/2023 16:19:51","01/05/2023 16:22:32","161.0"
"109027","207.219.150.150","GE4","01/05/2023 16:20:40","01/05/2023 16:22:25","105.0"
"106474","207.219.150.145","GE4","01/05/2023 16:20:45","01/05/2023 16:25:30","285.0"
"103156","100.82.206.65","GE3","01/05/2023 16:20:46","01/05/2023 16:22:31","105.0"
"100637","66.163.28.139","GE4","01/05/2023 16:21:07","01/05/2023 16:21:13","6.0"
"102678","74.49.143.204","GE5","01/05/2023 16:21:29","01/05/2023 16:21:45","16.0"
"108435","66.163.28.139","GE3","01/05/2023 16:21:47","01/05/2023 16:22:46","59.0"
"105571A","216.21.135.198","GE2","01/05/2023 16:21:54","01/05/2023 16:27:42","348.0"
"102678","74.49.143.204","GE5","01/05/2023 16:21:59","01/05/2023 16:23:21","82.0"
"102991","207.229.38.107","GE4","01/05/2023 16:22:13","01/05/2023 16:24:02","109.0"
"102169","66.163.28.139","GE4","01/05/2023 16:22:14","01/05/2023 16:23:24","70.0"
"100490","207.219.150.150","GE4","01/05/2023 16:22:30","01/05/2023 16:22:34","4.0"
"101733","74.49.174.204","GE1","01/05/2023 16:22:31","01/05/2023 16:28:26","355.0"
"102932","207.219.150.144","GE2","01/05/2023 16:22:50","01/05/2023 16:23:35","45.0"
"101823","207.219.150.150","GE4","01/05/2023 16:23:04","01/05/2023 16:23:04","0.0"
"101372","207.219.150.147","GE4","01/05/2023 16:23:08","01/05/2023 16:23:16","8.0"
"106954","207.219.150.146","GE2","01/05/2023 16:24:03","01/05/2023 16:24:12","9.0"
"100637","66.163.28.139","GE4","01/05/2023 16:24:07","01/05/2023 16:24:16","9.0"
"109027","207.219.150.150","GE4","01/05/2023 16:25:10","01/05/2023 16:26:55","105.0"
"100153","66.163.28.139","GE6","01/05/2023 16:25:20","01/05/2023 16:26:21","61.0"
"102059","66.163.28.139","GE3","01/05/2023 16:25:36","01/05/2023 17:34:06","4110.0"
"100859","66.163.28.139","GE4","01/05/2023 16:25:38","01/05/2023 16:30:34","296.0"
"104471","GoCo LTE Backup","GE6","01/05/2023 16:26:03","01/05/2023 16:26:48","45.0"
"102676","207.229.38.104","GE6","01/05/2023 16:26:08","01/05/2023 16:26:53","45.0"
"102169","66.163.28.139","GE4","01/05/2023 16:26:09","01/05/2023 16:27:30","81.0"
"100962","207.219.150.150","GE2","01/05/2023 16:26:45","01/05/2023 16:26:48","3.0"
"103073","207.219.150.151","GE4","01/05/2023 16:26:46","01/05/2023 16:27:30","44.0"
"100026","66.163.28.139","GE4","01/05/2023 16:26:52","01/05/2023 16:28:58","126.0"
"106464","Cable Internet Access - 75/15M - Shaw - Dynamic IP	","GE3","01/05/2023 16:27:54","01/05/2023 16:28:02","8.0"
"101757","216.21.135.198","GE4","01/05/2023 16:27:58","01/05/2023 16:28:48","50.0"
"100381","207.219.150.150","GE4","01/05/2023 16:28:35","01/05/2023 16:28:43","8.0"
"101372","207.219.150.147","GE4","01/05/2023 16:28:51","01/05/2023 16:28:59","8.0"
"101733","74.49.174.204","GE1","01/05/2023 16:28:57","01/05/2023 16:30:54","117.0"
"100637","66.163.28.139","GE4","01/05/2023 16:29:14","01/05/2023 16:29:19","5.0"
"102169","66.163.28.139","GE4","01/05/2023 16:29:17","01/05/2023 16:30:35","78.0"
"103871","207.219.150.148","GE2","01/05/2023 16:29:26","01/05/2023 16:40:34","668.0"
"100198","207.219.150.147","GE2","01/05/2023 16:29:28","01/05/2023 16:31:19","111.0"
"106474","207.219.150.145","GE4","01/05/2023 16:29:45","01/05/2023 16:35:30","345.0"
"100962","207.219.150.150","GE2","01/05/2023 16:29:48","01/05/2023 16:29:57","9.0"
"100153","66.163.28.139","GE6","01/05/2023 16:30:05","01/05/2023 16:30:19","14.0"
"100153","66.163.28.139","GE6","01/05/2023 16:30:46","01/05/2023 16:32:27","101.0"
"102169","66.163.28.139","GE4","01/05/2023 16:31:25","01/05/2023 16:34:12","167.0"
"100637","66.163.28.139","GE4","01/05/2023 16:31:33","01/05/2023 16:31:40","7.0"
"101402","DSL 16M/1M Vlan 3002","GE4","01/05/2023 16:31:34","01/05/2023 16:33:18","104.0"
"100962","207.219.150.150","GE2","01/05/2023 16:31:41","01/05/2023 16:31:52","11.0"
"101022","66.163.28.139","GE6","01/05/2023 16:31:58","01/05/2023 16:33:49","111.0"
"101520","66.163.28.139","GE2","01/05/2023 16:32:17","01/05/2023 16:32:24","7.0"
"101619","VID 3001","GE4","01/05/2023 16:32:20","01/05/2023 21:17:39","17119.0"
"106449","207.219.150.147","GE6","01/05/2023 16:32:23","01/05/2023 16:32:36","13.0"
"101520","66.163.28.139","GE2","01/05/2023 16:32:39","01/05/2023 16:33:27","48.0"
"100637","66.163.28.139","GE4","01/05/2023 16:32:40","01/05/2023 16:32:48","8.0"
"100153","66.163.28.139","GE6","01/05/2023 16:33:07","01/05/2023 16:33:59","52.0"
"102905","174.117.134.110","GE1","01/05/2023 16:33:28","01/05/2023 16:36:25","177.0"
"100400","100.82.202.131 3001","GE4","01/05/2023 16:33:54","01/05/2023 16:36:24","150.0"
"101402","DSL 16M/1M Vlan 3002","GE4","01/05/2023 16:34:07","01/05/2023 16:36:38","151.0"
"100859","66.163.28.139","GE4","01/05/2023 16:34:15","01/05/2023 16:38:04","229.0"
"100238","ADSL 905-664-2017 | 6Mbps","GE4","01/05/2023 16:34:26","01/05/2023 16:34:37","11.0"
"100238","ADSL 905-664-2017 | 6Mbps","GE4","01/05/2023 16:34:55","01/05/2023 16:47:25","750.0"
"102169","66.163.28.139","GE4","01/05/2023 16:35:19","01/05/2023 16:40:55","336.0"
"109027","207.219.150.150","GE4","01/05/2023 16:35:41","01/05/2023 16:37:26","105.0"
"101746","66.163.28.139","GE4","01/05/2023 16:36:25","01/05/2023 16:37:14","49.0"
"101402","DSL 16M/1M Vlan 3002","GE4","01/05/2023 16:36:46","01/05/2023 16:38:14","88.0"
"100400","100.82.202.131 3001","GE4","01/05/2023 16:36:48","01/05/2023 16:37:59","71.0"
"102905","207.219.150.150","GE2","01/05/2023 16:36:57","01/05/2023 21:05:13","16096.0"
"100153","66.163.28.139","GE6","01/05/2023 16:36:58","01/05/2023 16:37:20","22.0"
"100249","100.82.189.193","GE4","01/05/2023 16:37:02","01/05/2023 16:38:15","73.0"
"100637","66.163.28.139","GE4","01/05/2023 16:37:29","01/05/2023 16:37:37","8.0"
"100153","66.163.28.139","GE6","01/05/2023 16:37:29","01/05/2023 16:40:51","202.0"
"104007","66.163.28.139","GE6","01/05/2023 16:37:44","01/05/2023 16:37:52","8.0"
"104007","66.163.28.139","GE5","01/05/2023 16:37:44","01/05/2023 16:37:52","8.0"
"102646","207.219.150.150","GE4","01/05/2023 16:38:01","01/05/2023 16:38:16","15.0"
"101402","DSL 16M/1M Vlan 3002","GE4","01/05/2023 16:38:28","01/05/2023 16:39:42","74.0"
"100962","207.219.150.150","GE2","01/05/2023 16:38:34","01/05/2023 16:38:49","15.0"
"102475","Link #1","GE2","01/05/2023 16:39:21","01/05/2023 16:40:14","53.0"
"100400","100.82.202.131 3001","GE4","01/05/2023 16:39:32","01/05/2023 16:40:50","78.0"
"100962","207.219.150.150","GE2","01/05/2023 16:39:33","01/05/2023 16:39:54","21.0"
"103014","207.219.150.146","GE2","01/05/2023 16:39:51","01/05/2023 16:40:11","20.0"
"103223","66.163.28.139","GE4","01/05/2023 16:39:53","01/05/2023 16:42:49","176.0"
"106474","207.219.150.145","GE4","01/05/2023 16:40:15","01/05/2023 16:51:31","676.0"
"104124","66.163.28.139","GE4","01/05/2023 16:40:22","01/05/2023 16:41:31","69.0"
"100249","100.82.189.193","GE4","01/05/2023 16:40:40","01/05/2023 16:40:50","10.0"
"100821","207.219.150.146","GE6","01/05/2023 16:41:35","01/05/2023 16:41:43","8.0"
"100153","66.163.28.139","GE6","01/05/2023 16:41:43","01/05/2023 16:41:47","4.0"
"102646","207.219.150.150","GE4","01/05/2023 16:42:01","01/05/2023 16:42:16","15.0"
"102169","66.163.28.139","GE4","01/05/2023 16:42:07","01/05/2023 16:42:44","37.0"
"102985","74.198.149.61","GE4","01/05/2023 16:42:11","01/05/2023 16:43:09","58.0"
"103906","74.49.167.204","GE1","01/05/2023 16:42:13","01/05/2023 16:42:19","6.0"
"101327","100.82.189.81 3001","GE4","01/05/2023 16:42:18","01/05/2023 16:43:24","66.0"
"103092","74.49.167.204","GE3","01/05/2023 16:42:21","01/05/2023 16:42:27","6.0"
"100300","74.49.167.204","GE1","01/05/2023 16:42:25","01/05/2023 16:42:31","6.0"
"101120","216.21.135.198","GE4","01/05/2023 16:42:30","01/05/2023 16:42:36","6.0"
"108366","216.21.135.198","GE2","01/05/2023 16:42:31","01/05/2023 16:42:35","4.0"
"107608","207.219.150.150","GE4","01/05/2023 16:42:33","01/05/2023 16:42:49","16.0"
"104124","66.163.28.139","GE4","01/05/2023 16:42:39","01/05/2023 16:43:49","70.0"
"102649","216.21.135.198","GE4","01/05/2023 16:43:01","01/05/2023 16:43:08","7.0"
"100962","207.219.150.150","GE2","01/05/2023 16:43:25","01/05/2023 16:43:38","13.0"
"100859","66.163.28.139","GE4","01/05/2023 16:43:27","01/05/2023 16:47:55","268.0"
"101733","74.49.174.204","GE1","01/05/2023 16:43:37","01/05/2023 16:46:06","149.0"
"104300","GoCo LTE Backup","GE6","01/05/2023 16:43:56","01/05/2023 16:44:04","8.0"
"101351","66.163.28.139","GE4","01/05/2023 16:44:02","01/05/2023 16:44:09","7.0"
"103014","207.219.150.146","GE2","01/05/2023 16:44:08","01/05/2023 16:44:44","36.0"
"104124","66.163.28.139","GE4","01/05/2023 16:44:22","01/05/2023 16:45:29","67.0"
"103223","66.163.28.139","GE4","01/05/2023 16:44:30","01/05/2023 16:45:49","79.0"
"100153","66.163.28.139","GE6","01/05/2023 16:45:01","01/05/2023 16:45:16","15.0"
"100637","66.163.28.139","GE4","01/05/2023 16:45:23","01/05/2023 16:45:28","5.0"
"101568","207.219.150.149","GE4","01/05/2023 16:45:26","01/05/2023 16:46:20","54.0"
"101327","100.82.189.81 3001","GE4","01/05/2023 16:45:26","01/05/2023 16:45:50","24.0"
"100153","66.163.28.139","GE6","01/05/2023 16:45:37","01/05/2023 16:47:56","139.0"
"103871","207.219.150.148","GE2","01/05/2023 16:45:43","01/05/2023 16:46:08","25.0"
"101402","DSL 16M/1M Vlan 3002","GE4","01/05/2023 16:46:01","01/05/2023 16:50:11","250.0"
"106954","207.219.150.146","GE2","01/05/2023 16:46:33","01/05/2023 16:47:38","65.0"
"103871","207.219.150.148","GE2","01/05/2023 16:46:45","01/05/2023 16:48:45","120.0"
"104124","66.163.28.139","GE4","01/05/2023 16:46:57","01/05/2023 16:48:06","69.0"
"101568","207.219.150.149","GE4","01/05/2023 16:48:00","01/05/2023 16:48:43","43.0"
"101853","74.49.143.204","GE3","01/05/2023 16:48:08","01/05/2023 16:48:16","8.0"
"101853","66.163.28.139","GE4","01/05/2023 16:48:08","01/05/2023 16:48:16","8.0"
"102009","66.163.28.139","GE2","01/05/2023 16:48:15","01/05/2023 16:48:20","5.0"
"103565","216.21.135.198","GE3","01/05/2023 16:48:22","01/05/2023 16:59:09","647.0"
"100238","ADSL 905-664-2017 | 6Mbps","GE4","01/05/2023 16:48:47","01/05/2023 16:51:41","174.0"
"101733","74.49.174.204","GE1","01/05/2023 16:48:53","01/05/2023 16:51:30","157.0"
"104124","66.163.28.139","GE4","01/05/2023 16:49:03","01/05/2023 16:50:11","68.0"
"103073","207.219.150.151","GE4","01/05/2023 16:49:16","01/05/2023 16:49:31","15.0"
"102169","66.163.28.139","GE4","01/05/2023 16:49:52","01/05/2023 16:50:30","38.0"
"100962","207.219.150.150","GE2","01/05/2023 16:50:00","01/05/2023 16:50:04","4.0"
"102646","207.219.150.150","GE4","01/05/2023 16:50:02","01/05/2023 16:50:16","14.0"
"101951","100.80.9.138","GE2","01/05/2023 16:50:31","01/05/2023 16:51:46","75.0"
"100962","207.219.150.150","GE2","01/05/2023 16:51:00","01/05/2023 16:51:06","6.0"
"101733","74.49.174.204","GE1","01/05/2023 16:52:06","01/05/2023 16:54:38","152.0"
"109864","LTE","GE5","01/05/2023 16:52:14","01/05/2023 16:52:22","8.0"
"100416","207.219.150.149","GE4","01/05/2023 16:52:34","01/05/2023 16:53:19","45.0"
"100238","ADSL 905-664-2017 | 6Mbps","GE4","01/05/2023 16:52:37","01/05/2023 18:14:13","4896.0"
"100962","207.219.150.150","GE2","01/05/2023 16:52:39","01/05/2023 16:52:42","3.0"
"108175","207.219.150.146","GE4","01/05/2023 16:52:59","01/05/2023 16:53:02","3.0"
"103871","207.219.150.148","GE2","01/05/2023 16:53:02","01/05/2023 16:54:16","74.0"
"100859","66.163.28.139","GE4","01/05/2023 16:53:28","01/05/2023 16:58:19","291.0"
"102537","207.219.150.151","GE4","01/05/2023 16:53:38","01/05/2023 16:54:23","45.0"
"102990","66.163.28.139 - 705-856-0560","GE6","01/05/2023 16:53:52","01/05/2023 16:55:57","125.0"
"106474","207.219.150.145","GE4","01/05/2023 16:54:16","01/05/2023 17:01:31","435.0"
"100153","66.163.28.139","GE6","01/05/2023 16:54:17","01/05/2023 16:55:14","57.0"
"106005","207.229.38.105","GE2","01/05/2023 16:54:23","01/05/2023 16:55:38","75.0"
"101752","69.31.219.245","GE3","01/05/2023 16:54:46","01/05/2023 16:55:21","35.0"
"101733","74.49.174.204","GE1","01/05/2023 16:55:10","01/05/2023 16:57:35","145.0"
"100637","66.163.28.139","GE4","01/05/2023 16:55:30","01/05/2023 16:55:33","3.0"
"100155","66.163.28.139 [3001}","GE4","01/05/2023 16:56:22","01/05/2023 19:10:32","8050.0"
"100155","66.163.28.139 [3002]","GE4","01/05/2023 16:56:22","01/05/2023 18:50:56","6874.0"
"100189","74.49.159.204","GE1","01/05/2023 16:56:42","01/05/2023 17:07:54","672.0"
"103073","207.219.150.151","GE4","01/05/2023 16:56:46","01/05/2023 16:57:31","45.0"
"100249","100.82.189.193","GE4","01/05/2023 16:56:58","01/05/2023 16:57:54","56.0"
"102169","66.163.28.139","GE4","01/05/2023 16:57:42","01/05/2023 16:59:02","80.0"
"101951","66.163.28.139","GE2","01/05/2023 16:57:53","01/05/2023 16:59:23","90.0"
"100962","207.219.150.150","GE2","01/05/2023 16:58:01","01/05/2023 16:58:04","3.0"
"104124","66.163.28.139","GE4","01/05/2023 16:58:37","01/05/2023 16:59:45","68.0"
"103014","207.219.150.146","GE2","01/05/2023 16:58:39","01/05/2023 17:01:26","167.0"
"100962","207.219.150.150","GE2","01/05/2023 16:59:36","01/05/2023 16:59:54","18.0"
"102684","216.21.135.198","GE6","01/05/2023 17:00:01","01/05/2023 17:00:49","48.0"
"103871","207.219.150.148","GE2","01/05/2023 17:00:12","01/05/2023 17:01:44","92.0"
"100026","66.163.28.139","GE4","01/05/2023 17:00:20","01/05/2023 17:02:00","100.0"
"100249","100.82.189.193","GE4","01/05/2023 17:00:22","01/05/2023 17:02:03","101.0"
"100962","207.219.150.150","GE2","01/05/2023 17:00:26","01/05/2023 17:00:29","3.0"
"102500","66.163.28.139","GE6","01/05/2023 17:00:49","01/05/2023 17:01:40","51.0"
"100400","100.82.202.131 3001","GE4","01/05/2023 17:01:23","01/05/2023 17:02:42","79.0"
"104471","GoCo LTE Backup","GE6","01/05/2023 17:01:34","01/05/2023 17:02:19","45.0"
"102169","66.163.28.139","GE4","01/05/2023 17:02:07","01/05/2023 17:06:59","292.0"
"102500","66.163.28.139","GE6","01/05/2023 17:02:13","01/05/2023 17:04:28","135.0"
"100962","207.219.150.150","GE2","01/05/2023 17:02:23","01/05/2023 17:02:34","11.0"
"108175","207.219.150.146","GE4","01/05/2023 17:02:30","01/05/2023 17:02:48","18.0"
"107608","207.219.150.150","GE4","01/05/2023 17:02:33","01/05/2023 17:03:18","45.0"
"102974","216.21.135.198","GE5","01/05/2023 17:02:36","01/05/2023 17:02:43","7.0"
"102974","216.21.135.198 A","GE6","01/05/2023 17:02:36","01/05/2023 17:02:43","7.0"
"102974","207.219.150.147","GE6","01/05/2023 17:02:36","01/05/2023 17:02:43","7.0"
"102974","216.21.135.198 B","GE6","01/05/2023 17:02:36","01/05/2023 17:02:43","7.0"
"103871","207.219.150.148","GE2","01/05/2023 17:02:37","01/05/2023 17:02:47","10.0"
"100637","66.163.28.139","GE4","01/05/2023 17:03:03","01/05/2023 17:03:05","2.0"
"103014","207.219.150.146","GE2","01/05/2023 17:03:11","01/05/2023 17:06:54","223.0"
"109027","207.219.150.150","GE4","01/05/2023 17:03:12","01/05/2023 17:05:27","135.0"
"103871","207.219.150.148","GE2","01/05/2023 17:03:34","01/05/2023 17:05:06","92.0"
"103604","74.49.190.204","GE5","01/05/2023 17:03:39","01/05/2023 17:04:28","49.0"
"102990","66.163.28.139 - 705-856-0560","GE6","01/05/2023 17:03:43","01/05/2023 17:05:38","115.0"
"106108","74.198.90.126","GE2","01/05/2023 17:04:16","01/05/2023 17:06:34","138.0"
"106474","207.219.150.145","GE4","01/05/2023 17:04:17","01/05/2023 17:08:02","225.0"
"100637","66.163.28.139","GE4","01/05/2023 17:04:27","01/05/2023 17:04:34","7.0"
"100416","207.219.150.149","GE4","01/05/2023 17:04:34","01/05/2023 17:05:20","46.0"
"100249","100.82.189.193","GE4","01/05/2023 17:04:35","01/05/2023 17:05:45","70.0"
"100759","GoCo WiFi Standby - 2365963215","GE2","01/05/2023 17:05:12","01/05/2023 17:05:57","45.0"
"103937","207.219.150.151","GE4","01/05/2023 17:05:26","01/05/2023 17:05:33","7.0"
"100859","66.163.28.139","GE4","01/05/2023 17:05:29","01/05/2023 17:08:29","180.0"
"103223","66.163.28.139","GE4","01/05/2023 17:05:42","01/05/2023 17:10:09","267.0"
"101951","66.163.28.139","GE2","01/05/2023 17:05:47","01/05/2023 17:07:06","79.0"
"100426","207.219.150.145","GE4","01/05/2023 17:06:02","01/05/2023 17:06:17","15.0"
"101951","100.80.9.138","GE2","01/05/2023 17:06:29","01/05/2023 17:07:17","48.0"
"102990","66.163.28.139 - 705-856-0560","GE6","01/05/2023 17:06:38","01/05/2023 17:08:43","125.0"
"102169","66.163.28.139","GE4","01/05/2023 17:07:57","01/05/2023 17:08:38","41.0"
"106954","207.219.150.146","GE2","01/05/2023 17:08:03","01/05/2023 17:10:53","170.0"
"103937","207.219.150.151","GE4","01/05/2023 17:08:17","01/05/2023 17:08:21","4.0"
"103871","207.219.150.148","GE2","01/05/2023 17:08:33","01/05/2023 17:17:00","507.0"
"102678","66.163.28.139","GE6","01/05/2023 17:08:50","01/05/2023 17:13:45","295.0"
"106108","74.198.90.126","GE2","01/05/2023 17:08:58","01/05/2023 17:11:05","127.0"
"104708","142.217.12.55","GE4","01/05/2023 17:09:05","01/05/2023 19:08:56","7191.0"
"102169","66.163.28.139","GE4","01/05/2023 17:09:43","01/05/2023 17:10:22","39.0"
"103229","Videotron 100/15M DHCP ","GE3","01/05/2023 17:10:18","01/05/2023 17:11:36","78.0"
